site_name,company_name,link,latitude,longitude,address,homepage,phone,sales_phone,email,sales_email,opening_hours,site_type,id,image_path
Underground Quarry of Aubigny,,https://www.google.com/maps/place/Underground+Quarry+of+Aubigny/data=!4m7!3m6!1s0x47ee4f364efa7455:0xf28912e767c3f250!8m2!3d47.6060716!4d3.4248666!16s%2Fg%2F1tdyvppv!19sChIJVXT6TjZP7kcRUPLDZ-cSifI?authuser=0&amp;hl=en&amp;rclk=1,47.6061,3.4249,"rue Carrière à Aubigny TAINGY, 89560 Les Hauts de Forterre, France",carriere-aubigny.com,#ERROR!,,,,{},Quarry,37d610de-e95e-4710-b2df-a6e33e33d152,data/images/train/37d610de-e95e-4710-b2df-a6e33e33d152_47.6061_3.4249.png
Anciennes carrières,,https://www.google.com/maps/place/Anciennes+carri%C3%A8res/data=!4m7!3m6!1s0x47ee2896c1d7d56b:0xf1b8d07defc2b445!8m2!3d47.4496899!4d3.5407932!16s%2Fg%2F11hc_v5m9k!19sChIJa9XXwZYo7kcRRbTC733QuPE?authuser=0&amp;hl=en&amp;rclk=1,47.4497,3.5408,"Unnamed Road, 58500, Chevroches, France",,,,,,{},Quarry,5312bdee-c8e5-41f6-9e85-8dbe2e61a0ab,data/images/train/5312bdee-c8e5-41f6-9e85-8dbe2e61a0ab_47.4497_3.5408.png
Carrière des sarcophages Saint-Moré,,https://www.google.com/maps/place/Carri%C3%A8re+des+sarcophages+Saint-Mor%C3%A9/data=!4m7!3m6!1s0x47ee17e3d8203ca1:0xe6a6bf4118cb728!8m2!3d47.5840032!4d3.7571919!16s%2Fg%2F11jclqhqsq!19sChIJoTwg2OMX7kcRKLeMEfRrag4?authuser=0&amp;hl=en&amp;rclk=1,47.584,3.7572,"89270 Saint-Moré, France",,,,,,,Quarry,5b660c88-2f3a-4daf-9855-f7cae03b32c3,data/images/train/5b660c88-2f3a-4daf-9855-f7cae03b32c3_47.584_3.7572.png
Sasag Bourgogne,,https://www.google.com/maps/place/Sasag+Bourgogne/data=!4m7!3m6!1s0x47f1e97828bba36b:0xfe920737955d6e5e!8m2!3d47.1611032!4d3.7556277!16s%2Fg%2F1v27tvcn!19sChIJa6O7KHjp8UcRXm5dlTcHkv4?authuser=0&amp;hl=en&amp;rclk=1,47.1611,3.7556,"Bois de Montaute, 58800 Epiry, France",,#ERROR!,,,,"{'Friday': ['7a.m.–12p.m.', '1–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['7a.m.–12p.m.', '1–4:30p.m.'], 'Tuesday': ['7a.m.–12p.m.', '1–4:30p.m.'], 'Wednesday': ['7a.m.–12p.m.', '1–4:30p.m.'], 'Thursday': ['7a.m.–12p.m.', '1–4:30p.m.']}",Quarry,0d0f81dc-d21c-4fec-a7f0-10c6976a7b62,data/images/train/0d0f81dc-d21c-4fec-a7f0-10c6976a7b62_47.1611_3.7556.png
SAS BERGER,,https://www.google.com/maps/place/SAS+BERGER/data=!4m7!3m6!1s0x47ee19b76925132f:0x8e42bc73c04f4ff4!8m2!3d47.520473!4d3.796093!16s%2Fg%2F1tg39fcz!19sChIJLxMlabcZ7kcR9E9PwHO8Qo4?authuser=0&amp;hl=en&amp;rclk=1,47.5205,3.7961,"Route Carrières, 89200 Givry, France",,#ERROR!,,,,,Quarry,4e62753e-c5d8-4603-a950-308cf8347dad,data/images/train/4e62753e-c5d8-4603-a950-308cf8347dad_47.5205_3.7961.png
Polycor France SAS,,https://www.google.com/maps/place/Polycor+France+SAS/data=!4m7!3m6!1s0x47ee0de881eea467:0x2edff42beb26d22c!8m2!3d47.6245498!4d3.9564495!16s%2Fg%2F1tgm25km!19sChIJZ6TugegN7kcRLNIm6yv03y4?authuser=0&amp;hl=en&amp;rclk=1,47.6245,3.9564,"Lieu-dit Les Carrières, 89440 Massangis, France",polycor.com,#ERROR!,,,,,Quarry,a61e2c96-2d90-4791-81b3-3c85b5257d3b,data/images/train/a61e2c96-2d90-4791-81b3-3c85b5257d3b_47.6245_3.9564.png
CHAUX DE TERNANT,,https://www.google.com/maps/place/CHAUX+DE+TERNANT/data=!4m7!3m6!1s0x47f182a038ecb1f1:0xd3c3dfc548f4cfd7!8m2!3d46.762737!4d3.836889!16s%2Fg%2F1v2d_vpg!19sChIJ8bHsOKCC8UcR18_0SMXfw9M?authuser=0&amp;hl=en&amp;rclk=1,46.7627,3.8369,"Hiry, 58250 Ternant, France",chaux-de-ternant.com,#ERROR!,,,,"{'Friday': ['8:30a.m.–6p.m.'], 'Saturday': ['8:30a.m.–12p.m.'], 'Sunday': ['Closed'], 'Monday': ['8:30a.m.–6p.m.'], 'Tuesday': ['8:30a.m.–6p.m.'], 'Wednesday': ['8:30a.m.–6p.m.'], 'Thursday': ['8:30a.m.–6p.m.']}",Quarry,eedd2724-a25f-43c7-86ea-cbd5358283a7,data/images/train/eedd2724-a25f-43c7-86ea-cbd5358283a7_46.7627_3.8369.png
Pierre mureuse de Bourgogne,,https://www.google.com/maps/place/Pierre+mureuse+de+Bourgogne/data=!4m7!3m6!1s0x47ee6d683bcb2e0f:0xac23747afbcd38d9!8m2!3d47.7170029!4d3.9335564!16s%2Fg%2F1tdlb14r!19sChIJDy7LO2ht7kcR2TjN-3p0I6w?authuser=0&amp;hl=en&amp;rclk=1,47.717,3.9336,"131 La Carrière, 89310 Molay, France",pierre-paysage.fr,#ERROR!,,,,"{'Friday': ['9a.m.–12p.m.', '2–5p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['9a.m.–12p.m.', '2–5p.m.'], 'Tuesday': ['9a.m.–12p.m.', '2–5p.m.'], 'Wednesday': ['9a.m.–12p.m.', '2–5p.m.'], 'Thursday': ['9a.m.–12p.m.', '2–5p.m.']}",Quarry,c993bb1f-400f-4803-8ac7-8554a48c7307,data/images/train/c993bb1f-400f-4803-8ac7-8554a48c7307_47.717_3.9336.png
SDB Annay sur Serein,,https://www.google.com/maps/place/SDB+Annay+sur+Serein/data=!4m7!3m6!1s0x47ee6d4d98961a6f:0xdb8683e4e038f86!8m2!3d47.7136942!4d3.9360191!16s%2Fg%2F11vjc547k6!19sChIJbxqWmE1t7kcRho8DTj5ouA0?authuser=0&amp;hl=en&amp;rclk=1,47.7137,3.936,"Les Lavières, 89310 Annay-sur-Serein, France",,#ERROR!,,,,"{'Friday': ['8a.m.–3p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['8a.m.–4p.m.'], 'Tuesday': ['8a.m.–4p.m.'], 'Wednesday': ['8a.m.–4p.m.'], 'Thursday': ['8a.m.–4p.m.']}",Quarry,94e81f8f-6f75-457a-acf6-57c0a08dc768,data/images/train/94e81f8f-6f75-457a-acf6-57c0a08dc768_47.7137_3.936.png
Carriers Men Arvor,,https://www.google.com/maps/place/Carriers+Men+Arvor/data=!4m7!3m6!1s0x47ee6d683bcb2e0f:0x55d09962b48b1014!8m2!3d47.7170149!4d3.9332381!16s%2Fg%2F1wrtc5n9!19sChIJDy7LO2ht7kcRFBCLtGKZ0FU?authuser=0&amp;hl=en&amp;rclk=1,47.717,3.9332,"La Carrière, 89310 Molay, France",,#ERROR!,,,,,Quarry,0575363e-4404-4cdf-a060-83a88e2a73e2,data/images/train/0575363e-4404-4cdf-a060-83a88e2a73e2_47.717_3.9332.png
Les Carrieres de Saint Vinnemer,,https://www.google.com/maps/place/Les+Carrieres+de+Saint+Vinnemer/data=!4m7!3m6!1s0x47ee7763f1b4251b:0xe6e18f63597322b7!8m2!3d47.8337633!4d4.0787476!16s%2Fg%2F1hc25bp7g!19sChIJGyW08WN37kcRtyJzWWOP4eY?authuser=0&amp;hl=en&amp;rclk=1,47.8338,4.0787,"10 Rue Jean Moulin, 89430 Tanlay, France",,#ERROR!,,,,,Quarry,fb044289-76f4-4884-a96f-869fe69b8180,data/images/train/fb044289-76f4-4884-a96f-869fe69b8180_47.8338_4.0787.png
Godard Georges,,https://www.google.com/maps/place/Godard+Georges/data=!4m7!3m6!1s0x47f3da0c303803f1:0x6fcf5e2240d91d0!8m2!3d46.5914956!4d4.0698062!16s%2Fg%2F1tdwzwmb!19sChIJ8QM4MAza80cR0JENJOL1_AY?authuser=0&amp;hl=en&amp;rclk=1,46.5915,4.0698,"1 Chem. du Bois du Comté, 71130 Gueugnon, France",,#ERROR!,,,,,Quarry,6934129c-0a9d-469e-8e7b-41f11854d995,data/images/train/6934129c-0a9d-469e-8e7b-41f11854d995_46.5915_4.0698.png
Sa Cognard Ets E. Cognard,,https://www.google.com/maps/place/Sa+Cognard+Ets+E.+Cognard/data=!4m7!3m6!1s0x47f3da08dbd99c57:0x31e7686ed8d1f712!8m2!3d46.5937042!4d4.0668339!16s%2Fg%2F1hc4ksnvd!19sChIJV5zZ2wja80cREvfR2G5o5zE?authuser=0&amp;hl=en&amp;rclk=1,46.5937,4.0668,"84 ZA des Fontaines, 71130 Gueugnon, France",,#ERROR!,,,,,Quarry,ef6d50c8-276e-4641-8e9e-5d61ccf52f3d,data/images/train/ef6d50c8-276e-4641-8e9e-5d61ccf52f3d_46.5937_4.0668.png
Calexy,,https://www.google.com/maps/place/Calexy/data=!4m7!3m6!1s0x47ede1f93632a87f:0x7382e88c6628151e!8m2!3d47.6095422!4d4.1782464!16s%2Fg%2F11flrld2s0!19sChIJf6gyNvnh7UcRHhUoZozognM?authuser=0&amp;hl=en&amp;rclk=1,47.6095,4.1782,"Unnamed Road, 89420, Bierry-les-Belles-Fontaines, France",,#ERROR!,,,,,Quarry,847c6c8b-ac3a-4a92-ac4a-8bf7bc7a2359,data/images/train/847c6c8b-ac3a-4a92-ac4a-8bf7bc7a2359_47.6095_4.1782.png
Granulats Bourgogne Auvergne Sté,,https://www.google.com/maps/place/Granulats+Bourgogne+Auvergne+St%C3%A9/data=!4m7!3m6!1s0x47edf5c0ddf6d1eb:0x8080aded9632cd2a!8m2!3d47.3928642!4d4.3965411!16s%2Fg%2F1thxpzpf!19sChIJ69H23cD17UcRKs0ylu2tgIA?authuser=0&amp;hl=en&amp;rclk=1,47.3929,4.3965,"21390 Marcigny-sous-Thil, France",,#ERROR!,,,,,Quarry,9ee78ef8-66ba-4333-809d-686fd17715f6,data/images/train/9ee78ef8-66ba-4333-809d-686fd17715f6_47.3929_4.3965.png
Lafarge Granulats Béton Réunion,,https://www.google.com/maps/place/Lafarge+Granulats+B%C3%A9ton+R%C3%A9union/data=!4m7!3m6!1s0x47f3a39d7ff4fd47:0xe59c6fdcd7527577!8m2!3d46.4923398!4d4.5161568!16s%2Fg%2F11b6dqr4kn!19sChIJR_30f52j80cRd3VS19xvnOU?authuser=0&amp;hl=en&amp;rclk=1,46.4923,4.5162,"Chemin Grand Canal Rd47, 97440 Saint-André-le-Désert, France",,#ERROR!,,,,,Quarry,ef7edd89-e8b3-4fd1-a401-7a5ea7dd1752,data/images/train/ef7edd89-e8b3-4fd1-a401-7a5ea7dd1752_46.4923_4.5162.png
Babouillard Bernard,,https://www.google.com/maps/place/Babouillard+Bernard/data=!4m7!3m6!1s0x47ed968c3f8a22e3:0x3cc38a0d95c22971!8m2!3d47.6267601!4d4.5817927!16s%2Fg%2F1tgb_2n0!19sChIJ4yKKP4yW7UcRcSnClQ2Kwzw?authuser=0&amp;hl=en&amp;rclk=1,47.6268,4.5818,"Rle de l'Église, 21450 Chaume-lès-Baigneux, France",,#ERROR!,,,,,Quarry,4f5bf6b4-1af6-4a0b-87b7-ce37525f0387,data/images/train/4f5bf6b4-1af6-4a0b-87b7-ce37525f0387_47.6268_4.5818.png
Indivision Babouillard Michel,,https://www.google.com/maps/place/Indivision+Babouillard+Michel/data=!4m7!3m6!1s0x47edb715d6e1d5cd:0xc5c0623ed8e6e17b!8m2!3d47.8554291!4d4.5748179!16s%2Fg%2F1tdpq_8z!19sChIJzdXh1hW37UcRe-Hm2D5iwMU?authuser=0&amp;hl=en&amp;rclk=1,47.8554,4.5748,"30 Rue du Bourg À Mont, 21400 Châtillon-sur-Seine, France",,#ERROR!,,,,,Quarry,5b18c6f9-76c0-49ae-a055-2c6bf17d535b,data/images/train/5b18c6f9-76c0-49ae-a055-2c6bf17d535b_47.8554_4.5748.png
TRMC Carrière de Sainte-Cécile,,https://www.google.com/maps/place/TRMC+Carri%C3%A8re+de+Sainte-C%C3%A9cile/data=!4m7!3m6!1s0x47f39e4786cfa05b:0x41107644a3e6e8ba!8m2!3d46.3801964!4d4.6089097!16s%2Fg%2F11b6d4f789!19sChIJW6DPhkee80cRuujmo0R2EEE?authuser=0&amp;hl=en&amp;rclk=1,46.3802,4.6089,"Les Belouzards, 71250 Sainte-Cécile, France",eurovia.fr,#ERROR!,,,,,Quarry,8dce06cc-ead8-4a5f-b4b0-658341e1d297,data/images/train/8dce06cc-ead8-4a5f-b4b0-658341e1d297_46.3802_4.6089.png
carrières d'ETEVOUX 1937,,https://www.google.com/maps/place/carri%C3%A8res+d%27ETEVOUX+1937/data=!4m7!3m6!1s0x47f25112d9a05949:0x88896ce7ffebe9c1!8m2!3d46.8355515!4d4.5878406!16s%2Fg%2F11c6dg26_z!19sChIJSVmg2RJR8kcRwenr_-dsiYg?authuser=0&amp;hl=en&amp;rclk=1,46.8356,4.5878,"4 D253, 71490 Saint-Jean-de-Trézy, France",,,,,,,Quarry,ccc91bbc-f823-4773-a4e6-5035da177af7,data/images/train/ccc91bbc-f823-4773-a4e6-5035da177af7_46.8356_4.5878.png
Sarl les rochers de Saint Marc,,https://www.google.com/maps/place/Sarl+les+rochers+de+Saint+Marc/data=!4m7!3m6!1s0x47edbd8dde71d815:0x71743cbe6ce1b678!8m2!3d47.7210809!4d4.5805538!16s%2Fg%2F11r9thtn47!19sChIJFdhx3o297UcReLbhbL48dHE?authuser=0&amp;hl=en&amp;rclk=1,47.7211,4.5806,"Combe Vernier, 21450 Semond, France",,#ERROR!,,,,"{'Friday': ['8a.m.–5:30p.m.'], 'Saturday': ['9:30a.m.–5:30p.m.'], 'Sunday': ['Closed'], 'Monday': ['8a.m.–5:30p.m.'], 'Tuesday': ['8a.m.–5:30p.m.'], 'Wednesday': ['8a.m.–5:30p.m.'], 'Thursday': ['8a.m.–5:30p.m.']}",Quarry,1d7ea9db-8c99-496a-b01b-6fee11532a39,data/images/train/1d7ea9db-8c99-496a-b01b-6fee11532a39_47.7211_4.5806.png
Sarl Lippiello Freres,,https://www.google.com/maps/place/Sarl+Lippiello+Freres/data=!4m7!3m6!1s0x47edb72666255d6f:0xced3d81bf576aad2!8m2!3d47.866017!4d4.588349!16s%2Fg%2F11gbxfkpmj!19sChIJb10lZia37UcR0qp29RvY084?authuser=0&amp;hl=en&amp;rclk=1,47.866,4.5883,"30 Rue Jean Cocteau, 21400 Châtillon-sur-Seine, France",carrieres-lippiello.fr,#ERROR!,,,,,Quarry,81d90283-5481-499a-9856-02cd738ca9aa,data/images/train/81d90283-5481-499a-9856-02cd738ca9aa_47.866_4.5883.png
Pialat Patrick,,https://www.google.com/maps/place/Pialat+Patrick/data=!4m7!3m6!1s0x47ed985b2ac58e99:0x11fab8897ce3e63d!8m2!3d47.64106!4d4.690451!16s%2Fg%2F1tdqgt86!19sChIJmY7FKluY7UcRPebjfIm4-hE?authuser=0&amp;hl=en&amp;rclk=1,47.6411,4.6905,"21510 Duesme, France",,#ERROR!,,,,,Quarry,e17c4e66-795a-4716-a0d6-a48c7148f25d,data/images/train/e17c4e66-795a-4716-a0d6-a48c7148f25d_47.6411_4.6905.png
Les Pierres Bourguignonne Sarl,,https://www.google.com/maps/place/Les+Pierres+Bourguignonne+Sarl/data=!4m7!3m6!1s0x47f3aa974308b4bf:0x7b1188eea13463d0!8m2!3d46.706991!4d4.670337!16s%2Fg%2F1tmkk9r_!19sChIJv7QIQ5eq80cR0GM0oe6IEXs?authuser=0&amp;hl=en&amp;rclk=1,46.707,4.6703,"Route Montceau, 71390 Montagny-lès-Buxy, France",,#ERROR!,,,,,Quarry,99f8e305-3e5d-42db-a211-a6962d2ba098,data/images/train/99f8e305-3e5d-42db-a211-a6962d2ba098_46.707_4.6703.png
COGNARD GRANULATS,,https://www.google.com/maps/place/COGNARD+GRANULATS/data=!4m7!3m6!1s0x47f3abb1eb2a928f:0x90f955c6918b472b!8m2!3d46.7219294!4d4.6745914!16s%2Fg%2F11s94lcsyw!19sChIJj5Iq67Gr80cRK0eLkcZV-ZA?authuser=0&amp;hl=en&amp;rclk=1,46.7219,4.6746,"5000 Le dessus de la Chaume, 71390 Buxy, France",,,,,,,Quarry,f0b944a7-8c96-48f6-88da-bfeae94a0e7e,data/images/train/f0b944a7-8c96-48f6-88da-bfeae94a0e7e_46.7219_4.6746.png
ISDI Centre de Valorisation MAUGUIN,,https://www.google.com/maps/place/ISDI+Centre+de+Valorisation+MAUGUIN/data=!4m7!3m6!1s0x47f2ffe93a439c0b:0xe460a414bde0160e!8m2!3d46.7960163!4d4.7348503!16s%2Fg%2F11sy6z_gv5!19sChIJC5xDOun_8kcRDhbgvRSkYOQ?authuser=0&amp;hl=en&amp;rclk=1,46.796,4.7349,"Carrière de Givry, 71640 Mellecey, France",entreprise-mauguin.fr,#ERROR!,,,,"{'Friday': ['7:30a.m.–12p.m.', '1:15–5p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['7:30a.m.–12p.m.', '1:15–5:30p.m.'], 'Tuesday': ['7:30a.m.–12p.m.', '1:15–5:30p.m.'], 'Wednesday': ['7:30a.m.–12p.m.', '1:15–5:30p.m.'], 'Thursday': ['7:30a.m.–12p.m.', '1:15–5:30p.m.']}",Quarry,76e68079-420f-43a4-b815-062fa0c6ffe1,data/images/train/76e68079-420f-43a4-b815-062fa0c6ffe1_46.796_4.7349.png
Carrières Saviane • Pierre de Bourgogne,,https://www.google.com/maps/place/Carri%C3%A8res+Saviane+%E2%80%A2+Pierre+de+Bourgogne/data=!4m7!3m6!1s0x47edc730fe56d8dd:0x404d5a2f0890e107!8m2!3d47.6645683!4d4.7329626!16s%2Fg%2F1tdcfpxp!19sChIJ3dhW_jDH7UcRB-GQCC9aTUA?authuser=0&amp;hl=en&amp;rclk=1,47.6646,4.733,"4 All. des Tilleuls, 21510 Aignay-le-Duc, France",pierres-de-bourgogne.com,#ERROR!,,,,,Quarry,d95217bd-296a-42d6-9d5f-38f44408a900,data/images/train/d95217bd-296a-42d6-9d5f-38f44408a900_47.6646_4.733.png
Carrières Bourgogne Sud,,https://www.google.com/maps/place/Carri%C3%A8res+Bourgogne+Sud/data=!4m7!3m6!1s0x47f31b98c1cdb5bb:0xe945c45732f58c58!8m2!3d46.6307642!4d4.858946!16s%2Fg%2F11fklc3g57!19sChIJu7XNwZgb80cRWIz1MlfERek?authuser=0&amp;hl=en&amp;rclk=1,46.6308,4.8589,"Rte de Ruffey, 71240 Sennecey-le-Grand, France",eqiom-granulats.com,#ERROR!,,,,"{'Friday': ['7:30a.m.–12p.m.', '1:30–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['7:30a.m.–12p.m.', '1:30–5p.m.'], 'Tuesday': ['7:30a.m.–12p.m.', '1:30–5p.m.'], 'Wednesday': ['7:30a.m.–12p.m.', '1:30–5p.m.'], 'Thursday': ['7:30a.m.–12p.m.', '1:30–5p.m.']}",Quarry,1c1ac663-95d9-4e07-8edb-59330c767ad0,data/images/train/1c1ac663-95d9-4e07-8edb-59330c767ad0_46.6308_4.8589.png
Riffier Dragages,,https://www.google.com/maps/place/Riffier+Dragages/data=!4m7!3m6!1s0x47f36e53a07a9473:0xecdc2a1a076da9d5!8m2!3d46.2833081!4d4.8246825!16s%2Fg%2F1tdgzmy8!19sChIJc5R6oFNu80cR1altBxoq3Ow?authuser=0&amp;hl=en&amp;rclk=1,46.2833,4.8247,"Rue des Frères Lumière, 71000 Mâcon, France",,#ERROR!,,,,"{'Friday': ['7:30–11:50a.m.', '1:30–5:15p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['7:30–11:50a.m.', '1:30–5:15p.m.'], 'Tuesday': ['7:30–11:50a.m.', '1:30–5:15p.m.'], 'Wednesday': ['7:30–11:50a.m.', '1:30–5:15p.m.'], 'Thursday': ['7:30–11:50a.m.', '1:30–5:15p.m.']}",Quarry,927b49a2-595b-4f57-beec-e528f03cdee5,data/images/train/927b49a2-595b-4f57-beec-e528f03cdee5_46.2833_4.8247.png
Granulats Rhône Alpes,,https://www.google.com/maps/place/Granulats+Rh%C3%B4ne+Alpes/data=!4m7!3m6!1s0x47f36fa2f817ecf9:0xffd59b55165f3861!8m2!3d46.2822646!4d4.8231537!16s%2Fg%2F1thk8291!19sChIJ-ewX-KJv80cRYThfFlWb1f8?authuser=0&amp;hl=en&amp;rclk=1,46.2823,4.8232,"256 Quai Jouffroy d'Abbans, 71000 Mâcon, France",,#ERROR!,,,,,Quarry,be39eefd-392a-416e-9524-24ba24aaf4a3,data/images/train/be39eefd-392a-416e-9524-24ba24aaf4a3_46.2823_4.8232.png
Metso France SAS,,https://www.google.com/maps/place/Metso+France+SAS/data=!4m7!3m6!1s0x47f33e4d4e458f85:0x65fb3c76852e7988!8m2!3d46.2975653!4d4.8287233!16s%2Fg%2F1tdr2n6y!19sChIJhY9FTk0-80cRiHkuhXY8-2U?authuser=0&amp;hl=en&amp;rclk=1,46.2976,4.8287,"41 Rue de la République, 71000 Mâcon, France",metso.com,#ERROR!,,,,"{'Friday': ['8a.m.–5:45p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['8a.m.–5:45p.m.'], 'Tuesday': ['8a.m.–5:45p.m.'], 'Wednesday': ['8a.m.–5:45p.m.'], 'Thursday': ['8a.m.–5:45p.m.']}",Quarry,c4b9db80-985d-4388-92ac-881af43d250a,data/images/train/c4b9db80-985d-4388-92ac-881af43d250a_46.2976_4.8287.png
Masson,,https://www.google.com/maps/place/Masson/data=!4m7!3m6!1s0x47f36d02179e6f59:0x2ec169974857cafa!8m2!3d46.3811264!4d4.8453187!16s%2Fg%2F1tf2805s!19sChIJWW-eFwJt80cR-spXSJdpwS4?authuser=0&amp;hl=en&amp;rclk=1,46.3811,4.8453,"342 Rte des Chevrières, 71118 Saint-Martin-Belle-Roche, France",carrieres-masson.fr,#ERROR!,,,,"{'Friday': ['7:30a.m.–12:30p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['7:30a.m.–12p.m.', '1:30–5:30p.m.'], 'Tuesday': ['7:30a.m.–12p.m.', '1:30–5:30p.m.'], 'Wednesday': ['7:30a.m.–12p.m.', '1:30–5:30p.m.'], 'Thursday': ['7:30a.m.–12p.m.', '1:30–5:30p.m.']}",Quarry,81c28768-0e25-43cf-8817-bef27d6e8f51,data/images/train/81c28768-0e25-43cf-8817-bef27d6e8f51_46.3811_4.8453.png
AMJ Carrières,,https://www.google.com/maps/place/AMJ+Carri%C3%A8res/data=!4m7!3m6!1s0x47f3132bfcb42cb1:0x22c46ad9ab8c6094!8m2!3d46.4178537!4d4.8585883!16s%2Fg%2F1hc6t566g!19sChIJsSy0_CsT80cRlGCMq9lqxCI?authuser=0&amp;hl=en&amp;rclk=1,46.4179,4.8586,"Sous Saint-Pancras, 71260 Saint-Albain, France",,#ERROR!,,,,,Quarry,c87197e9-c6d3-4b3c-8b17-77556ad23d0d,data/images/train/c87197e9-c6d3-4b3c-8b17-77556ad23d0d_46.4179_4.8586.png
Carme Sennecey,,https://www.google.com/maps/place/Carme+Sennecey/data=!4m7!3m6!1s0x47f31b7b5e83a6e9:0xb55d6be61b38d5d8!8m2!3d46.6310615!4d4.8592537!16s%2Fg%2F11h3ldfc2p!19sChIJ6aaDXnsb80cR2NU4G-ZrXbU?authuser=0&amp;hl=en&amp;rclk=1,46.6311,4.8593,"Unnamed Road, 71240, Sennecey-le-Grand, France",,,,,,"{'Friday': ['8a.m.–12p.m.', '1:30–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Tuesday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Wednesday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Thursday': ['8a.m.–12p.m.', '1:30–5p.m.']}",Quarry,31203dfc-30ca-417d-bd8d-6d05d2813141,data/images/train/31203dfc-30ca-417d-bd8d-6d05d2813141_46.6311_4.8593.png
Indrext,,https://www.google.com/maps/place/Indrext/data=!4m7!3m6!1s0x47f2e313cd24e6fb:0x272cda46d8030b0e!8m2!3d46.7603601!4d4.8750741!16s%2Fg%2F11ns8f9j7x!19sChIJ--YkzRPj8kcRDgsD2EbaLCc?authuser=0&amp;hl=en&amp;rclk=1,46.7604,4.8751,"D978B, 71380 Saint-Marcel, France",,,,,,,Quarry,a6becb87-526f-4a17-9a5e-baad9c228e59,data/images/train/a6becb87-526f-4a17-9a5e-baad9c228e59_46.7604_4.8751.png
Polycor France - Barberet,,https://www.google.com/maps/place/Polycor+France+-+Barberet/data=!4m7!3m6!1s0x47f28dd78a7a979f:0x107873384cfec8ef!8m2!3d47.0950625!4d4.9060625!16s%2Fg%2F11q1wsqy09!19sChIJn5d6iteN8kcR78j-TDhzeBA?authuser=0&amp;hl=en&amp;rclk=1,47.0951,4.9061,"3WW4+2C, 21700 Corgoloin, France",polycor.com,,,,,,Quarry,05626e2f-38bc-4a09-9657-b4c46623e452,data/images/train/05626e2f-38bc-4a09-9657-b4c46623e452_47.0951_4.9061.png
Carrières Bourgogne Sud (C.B.S),,https://www.google.com/maps/place/Carri%C3%A8res+Bourgogne+Sud+%28C.B.S%29/data=!4m7!3m6!1s0x47f28e408cd5c1ef:0xaf9ace766b7f4e!8m2!3d47.1428718!4d4.9097499!16s%2Fg%2F11b6dlrr8h!19sChIJ78HVjECO8kcRTn9rds6arwA?authuser=0&amp;hl=en&amp;rclk=1,47.1429,4.9097,"Rue de la Serrée, 21700 Chaux, France",eqiom-granulats.com,#ERROR!,,,,"{'Friday': ['7:30a.m.–12p.m.', '1:30–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Monday': ['7:30a.m.–12p.m.', '1:30–5p.m.'], 'Tuesday': ['7:30a.m.–12p.m.', '1:30–5p.m.'], 'Wednesday': ['7:30a.m.–12p.m.', '1:30–5p.m.'], 'Thursday': ['7:30a.m.–12p.m.', '1:30–5p.m.']}",Quarry,60217772-8bd9-441f-842e-d0cc216baa37,data/images/train/60217772-8bd9-441f-842e-d0cc216baa37_47.1429_4.9097.png
SMC Concassage,,https://www.google.com/maps/place/SMC+Concassage/data=!4m7!3m6!1s0x47f31340a0893703:0xa4b6888c762b547f!8m2!3d46.4306033!4d4.8717742!16s%2Fg%2F11b6dgsc13!19sChIJAzeJoEAT80cRf1QrdoyItqQ?authuser=0&amp;hl=en&amp;rclk=1,46.4306,4.8718,"75 Route de Viré, 71260 Saint-Albain, France",smc-concassage.com,#ERROR!,,,,,Quarry,08f3e4e5-4e2e-4569-b761-a669778130ab,data/images/train/08f3e4e5-4e2e-4569-b761-a669778130ab_46.4306_4.8718.png
Sci Flora,,https://www.google.com/maps/place/Sci+Flora/data=!4m7!3m6!1s0x47f3116952d118ff:0x73d40951a26cec2f!8m2!3d46.503244!4d4.884705!16s%2Fg%2F11btmb0w7v!19sChIJ_xjRUmkR80cRL-xsolEJ1HM?authuser=0&amp;hl=en&amp;rclk=1,46.5032,4.8847,"Zone Artisanale Aubépin, 71700 Uchizy, France",,#ERROR!,,,,,Quarry,bef8d0ec-f4e8-46c3-a1f0-e4f85d41af98,data/images/train/bef8d0ec-f4e8-46c3-a1f0-e4f85d41af98_46.5032_4.8847.png
